Physician_ID,Cnt_Fraud_Engagement,Cnt_Fraud_Engagement_Rate
PHY359030,5,0.0
PHY414974,5,0.0
PHY370314,5,0.0
PHY381726,5,0.0
PHY400046,5,0.0
PHY392410,5,0.0
PHY383136,5,0.0
PHY337118,5,0.0
PHY406518,5,0.0
PHY398537,5,0.0
PHY314052,5,0.0
PHY407937,5,0.0
PHY370497,5,0.0
PHY397965,5,0.0
PHY421690,5,0.0
PHY326861,5,0.0
PHY347712,5,0.0
PHY330933,5,0.0
PHY413072,5,0.0
PHY422183,5,0.0
PHY399233,5,0.0
PHY407768,5,0.0
PHY367848,5,0.0
PHY326809,5,0.0
PHY411377,5,0.0
PHY433885,5,0.0
PHY368830,5,0.0
PHY367669,5,0.0
PHY347156,5,0.0
PHY358091,5,0.0
PHY433417,5,0.0
PHY312095,5,0.0
PHY352278,5,0.0
PHY362098,5,0.0
PHY365640,5,0.0
PHY432192,5,0.0
PHY406969,5,0.0
PHY380844,5,0.0
PHY320384,5,0.0
PHY378988,5,0.0
PHY329732,5,0.0
PHY426631,5,0.0
PHY362873,5,0.0
PHY413595,5,0.0
PHY385107,5,0.0
PHY317567,5,0.0
PHY425980,5,0.0
PHY417862,5,0.0
PHY399332,5,0.0
PHY400119,5,0.0
PHY414129,5,0.0
PHY314252,5,0.0
PHY337905,5,0.0
PHY347190,5,0.0
PHY349558,5,0.0
PHY400695,5,0.0
PHY373982,5,0.0
PHY352028,5,0.0
PHY339590,5,0.0
PHY378587,5,0.0
PHY416416,5,0.0
PHY424449,5,0.0
PHY419009,5,0.0
PHY396271,5,0.0
PHY347370,5,0.0
PHY422733,5,0.0
PHY389715,5,0.0
PHY403975,5,0.0
PHY391358,5,0.0
PHY374858,5,0.0
PHY359624,5,0.0
PHY324611,5,0.0
PHY338200,5,0.0
PHY433437,5,0.0
PHY364229,5,0.0
PHY371315,5,0.0
PHY400024,5,0.0
PHY337008,5,0.0
PHY382474,5,0.0
PHY425260,5,0.0
PHY312668,5,0.0
PHY399917,5,0.0
PHY406489,5,0.0
PHY312597,5,0.0
PHY432418,5,0.0
PHY427418,5,0.0
PHY426060,5,0.0
PHY358747,5,0.0
PHY372215,5,0.0
PHY430988,5,0.0
PHY409836,5,0.0
PHY416993,5,0.0
PHY312849,5,0.0
PHY336150,5,0.0
PHY384342,5,0.0
PHY336930,5,0.0
PHY363915,5,0.0
PHY401383,5,0.0
PHY338736,5,0.0
PHY425148,5,0.0
PHY327471,5,0.0
PHY323639,5,0.0
PHY430617,5,0.0
PHY374316,5,0.0
PHY316098,5,0.0
PHY375289,5,0.0
PHY382270,5,0.0
PHY334616,5,0.0
PHY386564,5,0.0
PHY340478,5,0.0
PHY351684,5,0.0
PHY330282,5,0.0
PHY346304,5,0.0
PHY414651,5,0.0
PHY314615,5,0.0
PHY413384,5,0.0
PHY318611,5,0.0
PHY338489,5,0.0
PHY333530,5,0.0
PHY390313,5,0.0
PHY384216,5,0.0
PHY379722,5,0.0
PHY316756,5,0.0
PHY402012,5,0.0
PHY416054,5,0.0
PHY329748,5,0.0
PHY327997,5,0.0
PHY370979,5,0.0
PHY410387,5,0.0
PHY364957,5,0.0
PHY357827,5,0.0
PHY355368,5,0.0
PHY428058,5,0.0
PHY378473,5,0.0
PHY371970,5,0.0
PHY340114,5,0.0
PHY399283,5,0.0
PHY322483,5,0.0
PHY398673,5,0.0
PHY389117,5,0.0
PHY429435,5,0.0
PHY389891,5,0.0
PHY370138,5,0.0
PHY425049,5,0.0
PHY429418,5,0.0
PHY433642,5,0.0
PHY378065,5,0.0
PHY364630,5,0.0
PHY320875,5,0.0
PHY427339,5,0.0
PHY336619,5,0.0
PHY357709,5,0.0
PHY401243,5,0.0
PHY426775,5,0.0
PHY321216,5,0.0
PHY333522,5,0.0
PHY384793,5,0.0
PHY377354,5,0.0
PHY416142,5,0.0
PHY427009,5,0.0
PHY378349,5,0.0
PHY393355,5,0.0
PHY383117,5,0.0
PHY344440,5,0.0
PHY390571,5,0.0
PHY403798,5,0.0
PHY346437,5,0.0
PHY357954,5,0.0
PHY373291,5,0.0
PHY383982,5,0.0
PHY317336,5,0.0
PHY354638,5,0.0
PHY399018,5,0.0
PHY394411,5,0.0
PHY346396,5,0.0
PHY412953,5,0.0
PHY390143,5,0.0
PHY320329,5,0.0
PHY418685,5,0.0
PHY375039,5,0.0
PHY406114,5,0.0
PHY420292,5,0.0
PHY382382,5,0.0
PHY428382,5,0.0
PHY385709,5,0.0
PHY425754,5,0.0
PHY344344,5,0.0
PHY319136,5,0.0
PHY384327,5,0.0
PHY424703,5,0.0
PHY349292,5,0.0
PHY373181,5,0.0
PHY363184,5,0.0
PHY410088,5,0.0
PHY367288,5,0.0
PHY393487,5,0.0
PHY414413,5,0.0
PHY352769,5,0.0
PHY331803,5,0.0
PHY376634,5,0.0
PHY311186,5,0.0
PHY433984,5,0.0
PHY408254,5,0.0
PHY312534,5,0.0
PHY359456,5,0.0
PHY386060,5,0.0
PHY409946,5,0.0
PHY316852,5,0.0
PHY323668,5,0.0
PHY430403,5,0.0
PHY346114,5,0.0
PHY364424,5,0.0
PHY403837,5,0.0
PHY323835,5,0.0
PHY314210,5,0.0
PHY338464,5,0.0
PHY315005,5,0.0
PHY368580,5,0.0
PHY378492,5,0.0
PHY351419,5,0.0
PHY321313,5,0.0
PHY396108,5,0.0
PHY434055,5,0.0
PHY427485,5,0.0
PHY373036,5,0.0
PHY371499,5,0.0
PHY418223,5,0.0
PHY403518,5,0.0
PHY371317,5,0.0
PHY362384,5,0.0
PHY366876,5,0.0
PHY336665,5,0.0
PHY363334,5,0.0
PHY324051,5,0.0
PHY339274,5,0.0
PHY415694,5,0.0
PHY410983,5,0.0
PHY428420,5,0.0
PHY339995,5,0.0
PHY317882,5,0.0
PHY327427,5,0.0
PHY339367,5,0.0
PHY332554,5,0.0
PHY315949,5,0.0
PHY346010,5,0.0
PHY413836,5,0.0
PHY347602,5,0.0
PHY354477,5,0.0
PHY430461,5,0.0
PHY314126,5,0.0
PHY353144,5,0.0
PHY385613,5,0.0
PHY350280,5,0.0
PHY359007,5,0.0
PHY411559,5,0.0
PHY340854,5,0.0
PHY345771,5,0.0
PHY408412,5,0.0
PHY405836,5,0.0
PHY376270,5,0.0
PHY331546,5,0.0
PHY345037,5,0.0
PHY387409,5,0.0
PHY375319,5,0.0
PHY341389,5,0.0
PHY314586,5,0.0
PHY385396,5,0.0
PHY392705,5,0.0
PHY351206,5,0.0
PHY418382,5,0.0
PHY425109,5,0.0
PHY393025,5,0.0
PHY389582,5,0.0
PHY321721,5,0.0
PHY378592,5,0.0
PHY410967,5,0.0
PHY369640,5,0.0
PHY329176,5,0.0
PHY375021,5,0.0
PHY391321,5,0.0
PHY320896,5,0.0
PHY334516,5,0.0
PHY392662,5,0.0
PHY428462,5,0.0
PHY359661,5,0.0
PHY316540,5,0.0
PHY332376,5,0.0
PHY425456,5,0.0
PHY366240,5,0.0
PHY313117,5,0.0
PHY388186,5,0.0
PHY372929,5,0.0
PHY355295,5,0.0
PHY319065,5,0.0
PHY415419,5,0.0
PHY345031,5,0.0
PHY423325,5,0.0
PHY327480,5,0.0
PHY403463,5,0.0
PHY329605,5,0.0
PHY413427,5,0.0
PHY410936,5,0.0
PHY421978,5,0.0
PHY317353,5,0.0
PHY396249,5,0.0
PHY422684,5,0.0
PHY323762,5,0.0
PHY381021,5,0.0
PHY383301,5,0.0
PHY412306,5,0.0
PHY339532,5,0.0
PHY311005,5,0.0
PHY354662,5,0.0
PHY353328,5,0.0
PHY344221,5,0.0
PHY416670,5,0.0
PHY334370,5,0.0
PHY325462,5,0.0
PHY398246,5,0.0
PHY422633,5,0.0
PHY351465,5,0.0
PHY430624,5,0.0
PHY311468,5,0.0
PHY425059,5,0.0
PHY326857,5,0.0
PHY369230,5,0.0
PHY414106,5,0.0
PHY413866,5,0.0
PHY325183,5,0.0
PHY413000,5,0.0
PHY374624,5,0.0
PHY347037,5,0.0
PHY358950,5,0.0
PHY419622,5,0.0
PHY401518,5,0.0
PHY327226,5,0.0
PHY410722,5,0.0
PHY376038,5,0.0
PHY337943,5,0.0
PHY383283,5,0.0
PHY382701,5,0.0
PHY311448,5,0.0
PHY332343,5,0.0
PHY364103,5,0.0
PHY397236,5,0.0
PHY388542,5,0.0
PHY372035,5,0.0
PHY377788,5,0.0
PHY428090,5,0.0
PHY350456,5,0.0
PHY372974,5,0.0
PHY432852,5,0.0
PHY366117,5,0.0
PHY421723,5,0.0
PHY339956,5,0.0
PHY319278,5,0.0
PHY408079,5,0.0
PHY422940,5,0.0
PHY385794,5,0.0
PHY389646,5,0.0
PHY426795,5,0.0
PHY378445,5,0.0
PHY373602,5,0.0
PHY331190,5,0.0
PHY400803,5,0.0
PHY366722,5,0.0
PHY328629,5,0.0
PHY386403,5,0.0
PHY334547,5,0.0
PHY398455,5,0.0
PHY396284,5,0.0
PHY383324,5,0.0
PHY330770,5,0.0
PHY365864,5,0.0
PHY383077,5,0.0
PHY326585,5,0.0
PHY352551,5,0.0
PHY415486,5,0.0
PHY373978,5,0.0
PHY341727,5,0.0
PHY373539,5,0.0
PHY389032,5,0.0
PHY407812,5,0.0
PHY430130,5,0.0
PHY407348,5,0.0
PHY330818,5,0.0
PHY347644,5,0.0
PHY335610,5,0.0
PHY312593,5,0.0
PHY394497,5,0.0
PHY395096,5,0.0
PHY372714,5,0.0
PHY320946,5,0.0
PHY351997,5,0.0
PHY340540,5,0.0
PHY361214,5,0.0
PHY387667,5,0.0
PHY368714,5,0.0
PHY342632,5,0.0
PHY419221,5,0.0
PHY373478,5,0.0
PHY378530,5,0.0
PHY330467,5,0.0
PHY430740,5,0.0
PHY398916,5,0.0
PHY333005,5,0.0
PHY316521,5,0.0
PHY424046,5,0.0
PHY413299,5,0.0
PHY404163,5,0.0
PHY420560,5,0.0
PHY337192,5,0.0
PHY352984,5,0.0
PHY361137,5,0.0
PHY387633,5,0.0
PHY354553,5,0.0
PHY393986,5,0.0
PHY346868,5,0.0
PHY349332,5,0.0
PHY408975,5,0.0
PHY424253,5,0.0
PHY364126,5,0.0
PHY318568,5,0.0
PHY409389,5,0.0
PHY390681,5,0.0
PHY429627,5,0.0
PHY360119,5,0.0
PHY334353,5,0.0
PHY425789,5,0.0
PHY343289,5,0.0
PHY373936,5,0.0
PHY416369,5,0.0
PHY432148,5,0.0
PHY382365,5,0.0
PHY344809,5,0.0
PHY354769,5,0.0
PHY327444,5,0.0
PHY415182,5,0.0
PHY406569,5,0.0
PHY353020,5,0.0
PHY361544,5,0.0
PHY348613,5,0.0
PHY402911,5,0.0
PHY424006,5,0.0
PHY364313,5,0.0
PHY368500,5,0.0
PHY348069,5,0.0
PHY339098,5,0.0
PHY332803,5,0.0
PHY433202,5,0.0
PHY345182,5,0.0
PHY376965,5,0.0
PHY380979,5,0.0
PHY400791,5,0.0
PHY411231,5,0.0
PHY333564,5,0.0
PHY407207,5,0.0
PHY314899,5,0.0
PHY349358,5,0.0
PHY311556,5,0.0
PHY404808,5,0.0
PHY321108,5,0.0
PHY315730,5,0.0
PHY321536,5,0.0
PHY407943,5,0.0
PHY402828,5,0.0
PHY408896,5,0.0
PHY389015,5,0.0
PHY318718,5,0.0
PHY368623,5,0.0
PHY371071,5,0.0
PHY400077,5,0.0
PHY317292,5,0.0
PHY425118,5,0.0
PHY393674,5,0.0
PHY398918,5,0.0
PHY342094,5,0.0
PHY311566,5,0.0
PHY319774,5,0.0
PHY357059,5,0.0
PHY343225,5,0.0
PHY413360,5,0.0
PHY355404,5,0.0
PHY377432,5,0.0
PHY371298,5,0.0
PHY358431,5,0.0
PHY372809,5,0.0
PHY342229,5,0.0
PHY385286,5,0.0
PHY412614,5,0.0
PHY418271,5,0.0
PHY433268,5,0.0
PHY383905,5,0.0
PHY318494,5,0.0
PHY420332,5,0.0
PHY376371,5,0.0
PHY346858,5,0.0
PHY416612,5,0.0
PHY398019,5,0.0
PHY320691,5,0.0
PHY381362,5,0.0
PHY323021,5,0.0
PHY348647,5,0.0
PHY428991,5,0.0
PHY369464,5,0.0
PHY311516,5,0.0
PHY331926,5,0.0
PHY366626,5,0.0
PHY422603,5,0.0
PHY378725,5,0.0
PHY364623,5,0.0
PHY406640,5,0.0
PHY318507,5,0.0
PHY378399,5,0.0
PHY351593,5,0.0
PHY333839,5,0.0
PHY343440,5,0.0
PHY411256,5,0.0
PHY412296,5,0.0
PHY388220,5,0.0
PHY333762,5,0.0
PHY406828,5,0.0
PHY363130,5,0.0
PHY398443,5,0.0
PHY315216,5,0.0
PHY320317,5,0.0
PHY352456,5,0.0
PHY351344,5,0.0
PHY385331,5,0.0
PHY408679,5,0.0
PHY321333,5,0.0
PHY416405,5,0.0
PHY365295,5,0.0
PHY411364,5,0.0
PHY410378,5,0.0
PHY354997,5,0.0
PHY334426,5,0.0
PHY407375,5,0.0
PHY410466,5,0.0
PHY404950,5,0.0
PHY410165,5,0.0
PHY348137,5,0.0
PHY391524,5,0.0
PHY364705,5,0.0
PHY383676,5,0.0
PHY408131,5,0.0
PHY332689,5,0.0
PHY327712,5,0.0
PHY363651,5,0.0
PHY317227,5,0.0
PHY412945,5,0.0
PHY387029,5,0.0
PHY315648,5,0.0
PHY317947,5,0.0
PHY402512,5,0.0
PHY422557,5,0.0
PHY366382,5,0.0
PHY318610,5,0.0
PHY331169,5,0.0
PHY377567,5,0.0
PHY345426,5,0.0
PHY314370,5,0.0
PHY429958,5,0.0
PHY318073,5,0.0
PHY420829,5,0.0
PHY330715,5,0.0
PHY394398,5,0.0
PHY322704,5,0.0
PHY328034,5,0.0
PHY409043,5,0.0
PHY378497,5,0.0
PHY414832,5,0.0
PHY319396,5,0.0
PHY408741,5,0.0
PHY396489,5,0.0
PHY373774,5,0.0
PHY333738,5,0.0
PHY401217,5,0.0
PHY337737,5,0.0
PHY357088,5,0.0
PHY411685,5,0.0
PHY371591,5,0.0
PHY426094,5,0.0
PHY394554,5,0.0
PHY397960,5,0.0
PHY377122,5,0.0
PHY318506,5,0.0
PHY401975,5,0.0
PHY408506,5,0.0
PHY363109,5,0.0
PHY410761,5,0.0
PHY389428,5,0.0
PHY401439,5,0.0
PHY340450,5,0.0
PHY411415,5,0.0
PHY330544,5,0.0
PHY405993,5,0.0
PHY328740,5,0.0
PHY312272,5,0.0
PHY421633,5,0.0
PHY417553,5,0.0
PHY328074,5,0.0
PHY380770,5,0.0
PHY366560,5,0.0
PHY364731,5,0.0
PHY427128,5,0.0
PHY376693,5,0.0
PHY342687,5,0.0
PHY342827,5,0.0
PHY332081,5,0.0
PHY326892,5,0.0
PHY343475,5,0.0
PHY382295,5,0.0
PHY374744,5,0.0
PHY368379,5,0.0
PHY320844,5,0.0
PHY431762,5,0.0
PHY352338,5,0.0
PHY335513,5,0.0
PHY331600,5,0.0
PHY413958,5,0.0
PHY314008,5,0.0
PHY420266,5,0.0
PHY405013,5,0.0
PHY407064,5,0.0
PHY397141,5,0.0
PHY350616,5,0.0
PHY374796,5,0.0
PHY327715,5,0.0
PHY411471,5,0.0
PHY374153,5,0.0
PHY382392,5,0.0
PHY414837,5,0.0
PHY379175,5,0.0
PHY386983,5,0.0
PHY409651,5,0.0
PHY375100,5,0.0
PHY326751,5,0.0
PHY409196,5,0.0
PHY401365,5,0.0
PHY348644,5,0.0
PHY348823,5,0.0
PHY375296,5,0.0
PHY386821,5,0.0
PHY323605,5,0.0
PHY328464,5,0.0
PHY376893,5,0.0
PHY373928,5,0.0
PHY345818,5,0.0
PHY414599,5,0.0
PHY355697,5,0.0
PHY347260,5,0.0
PHY431435,5,0.0
PHY421421,5,0.0
PHY394426,5,0.0
PHY423349,5,0.0
PHY362512,5,0.0
PHY316638,5,0.0
PHY325920,5,0.0
PHY399490,5,0.0
PHY390844,5,0.0
PHY395000,5,0.0
PHY378060,5,0.0
PHY336116,5,0.0
PHY358952,5,0.0
PHY416628,5,0.0
PHY378057,5,0.0
PHY381571,5,0.0
PHY338783,5,0.0
PHY372402,5,0.0
PHY369763,5,0.0
PHY315187,5,0.0
PHY433490,5,0.0
PHY402716,5,0.0
PHY349462,5,0.0
PHY327135,5,0.0
PHY330033,5,0.0
PHY382127,5,0.0
PHY331501,5,0.0
PHY411716,5,0.0
PHY417675,5,0.0
PHY385991,5,0.0
PHY365963,5,0.0
PHY425255,5,0.0
PHY338434,5,0.0
PHY322684,5,0.0
PHY394975,5,0.0
PHY324616,5,0.0
PHY363782,5,0.0
PHY376636,5,0.0
PHY360416,5,0.0
PHY380670,5,0.0
PHY317360,5,0.0
PHY429065,5,0.0
PHY416002,5,0.0
PHY404667,5,0.0
PHY374871,5,0.0
PHY424135,5,0.0
PHY386312,5,0.0
PHY412534,5,0.0
PHY374839,5,0.0
PHY363402,5,0.0
PHY322175,5,0.0
PHY311658,5,0.0
PHY312977,5,0.0
PHY413535,5,0.0
PHY394037,5,0.0
PHY394612,5,0.0
PHY347063,5,0.0
PHY380927,5,0.0
PHY406210,5,0.0
PHY367354,5,0.0
PHY332484,5,0.0
PHY342692,5,0.0
PHY375894,5,0.0
PHY328779,5,0.0
PHY334333,5,0.0
PHY409867,5,0.0
PHY333714,5,0.0
PHY420665,5,0.0
PHY397082,5,0.0
PHY408398,5,0.0
PHY321572,5,0.0
PHY335781,5,0.0
PHY404398,5,0.0
PHY413871,5,0.0
PHY365913,5,0.0
PHY387608,5,0.0
PHY384464,5,0.0
PHY339799,5,0.0
PHY406142,5,0.0
PHY428873,5,0.0
PHY363429,5,0.0
PHY363374,5,0.0
PHY385939,5,0.0
PHY362055,5,0.0
PHY347917,5,0.0
PHY338778,5,0.0
PHY381894,5,0.0
PHY429957,5,0.0
PHY388160,5,0.0
PHY337134,5,0.0
PHY403339,5,0.0
PHY412222,5,0.0
PHY412015,5,0.0
PHY355742,5,0.0
PHY401568,5,0.0
PHY327150,5,0.0
PHY368600,5,0.0
PHY318760,5,0.0
PHY311253,5,0.0
PHY330056,5,0.0
PHY357471,5,0.0
PHY427912,5,0.0
PHY331782,5,0.0
PHY423015,5,0.0
PHY366802,5,0.0
PHY405649,5,0.0
PHY427300,5,0.0
PHY373926,5,0.0
PHY336255,5,0.0
PHY365360,5,0.0
PHY389282,5,0.0
PHY392908,5,0.0
PHY386161,5,0.0
PHY388253,5,0.0
PHY421670,5,0.0
PHY425703,5,0.0
PHY426191,5,0.0
PHY390011,5,0.0
PHY315699,5,0.0
PHY404571,5,0.0
PHY366144,5,0.0
PHY325723,5,0.0
PHY390626,5,0.0
PHY382390,5,0.0
PHY340746,5,0.0
PHY415559,5,0.0
PHY359297,5,0.0
PHY412893,5,0.0
PHY312913,5,0.0
PHY405147,5,0.0
PHY428637,5,0.0
PHY400975,5,0.0
PHY365329,5,0.0
PHY404190,5,0.0
PHY393270,5,0.0
PHY350880,5,0.0
PHY422660,5,0.0
PHY351706,5,0.0
PHY406002,5,0.0
PHY339433,5,0.0
PHY378971,5,0.0
PHY351440,5,0.0
PHY387493,5,0.0
PHY345150,5,0.0
PHY357204,5,0.0
PHY429856,5,0.0
PHY352763,5,0.0
PHY344307,5,0.0
PHY325737,5,0.0
PHY366737,5,0.0
PHY403535,5,0.0
PHY316141,5,0.0
PHY424915,5,0.0
PHY332400,5,0.0
PHY409686,5,0.0
PHY401880,5,0.0
PHY372353,5,0.0
PHY387686,5,0.0
PHY407053,5,0.0
PHY363672,5,0.0
PHY370980,5,0.0
PHY411806,5,0.0
PHY363524,5,0.0
PHY330019,5,0.0
PHY432440,5,0.0
PHY318120,5,0.0
PHY362239,5,0.0
PHY390754,5,0.0
PHY372739,5,0.0
PHY420684,5,0.0
PHY325521,5,0.0
PHY325747,5,0.0
PHY335119,5,0.0
PHY422044,5,0.0
PHY379143,5,0.0
PHY327301,5,0.0
PHY316913,5,0.0
PHY331289,5,0.0
PHY354497,5,0.0
PHY416673,5,0.0
PHY374813,5,0.0
PHY353411,5,0.0
PHY401734,5,0.0
PHY386627,5,0.0
PHY363389,5,0.0
PHY353437,5,0.0
PHY353627,5,0.0
PHY330662,5,0.0
PHY383840,5,0.0
PHY410950,5,0.0
PHY342407,5,0.0
PHY369731,5,0.0
PHY433886,5,0.0
PHY324448,5,0.0
PHY327328,5,0.0
PHY376622,5,0.0
PHY325048,5,0.0
PHY364377,5,0.0
PHY398232,5,0.0
PHY334988,5,0.0
PHY426159,5,0.0
PHY376889,5,0.0
PHY421677,5,0.0
PHY421017,5,0.0
PHY412257,5,0.0
PHY313553,5,0.0
PHY371394,5,0.0
PHY382065,5,0.0
PHY331380,5,0.0
PHY399832,5,0.0
PHY428210,5,0.0
PHY324184,5,0.0
PHY403731,5,0.0
PHY320685,5,0.0
PHY367911,5,0.0
PHY369206,5,0.0
PHY398429,5,0.0
PHY326158,5,0.0
PHY421740,5,0.0
PHY404018,5,0.0
PHY360372,5,0.0
PHY322915,5,0.0
PHY417189,5,0.0
PHY354765,5,0.0
PHY316617,5,0.0
PHY412648,5,0.0
PHY431794,5,0.0
PHY414400,5,0.0
PHY428820,5,0.0
PHY426147,5,0.0
PHY367787,5,0.0
PHY311342,5,0.0
PHY426971,5,0.0
PHY317249,5,0.0
PHY395178,5,0.0
PHY336167,5,0.0
PHY370908,5,0.0
PHY382413,5,0.0
PHY371562,5,0.0
PHY313210,5,0.0
PHY318596,5,0.0
PHY352786,5,0.0
PHY317721,5,0.0
PHY399082,5,0.0
PHY429049,5,0.0
PHY341750,5,0.0
PHY432625,5,0.0
PHY424102,5,0.0
PHY323790,5,0.0
PHY405205,5,0.0
PHY393787,5,0.0
PHY394831,5,0.0
PHY344244,5,0.0
PHY349279,5,0.0
PHY321101,5,0.0
PHY343846,5,0.0
PHY341331,5,0.0
PHY422334,5,0.0
PHY397197,5,0.0
PHY322876,5,0.0
PHY395355,5,0.0
PHY420525,5,0.0
PHY369369,5,0.0
PHY395140,5,0.0
PHY403963,5,0.0
PHY403240,5,0.0
PHY426716,5,0.0
PHY337229,5,0.0
PHY334845,5,0.0
PHY398700,5,0.0
PHY429570,5,0.0
PHY392424,5,0.0
PHY311981,5,0.0
PHY367743,5,0.0
PHY420670,5,0.0
PHY363895,5,0.0
PHY373509,5,0.0
PHY424530,5,0.0
PHY329567,5,0.0
PHY394126,5,0.0
PHY365836,5,0.0
PHY345561,5,0.0
PHY428124,5,0.0
PHY385413,5,0.0
PHY371880,5,0.0
PHY329161,5,0.0
PHY334569,5,0.0
PHY320677,5,0.0
PHY311804,5,0.0
PHY362266,5,0.0
PHY385217,5,0.0
PHY346439,5,0.0
PHY365633,5,0.0
PHY391893,5,0.0
PHY333339,5,0.0
PHY357991,5,0.0
PHY336984,5,0.0
PHY396334,5,0.0
PHY332219,5,0.0
PHY315429,5,0.0
PHY396752,5,0.0
PHY318755,5,0.0
PHY384836,5,0.0
PHY383487,5,0.0
PHY385708,5,0.0
PHY344481,5,0.0
PHY350502,5,0.0
PHY360978,5,0.0
PHY335380,5,0.0
PHY339639,5,0.0
PHY391810,5,0.0
PHY379016,5,0.0
PHY354064,5,0.0
PHY388836,5,0.0
PHY312059,5,0.0
PHY342885,5,0.0
PHY378768,5,0.0
PHY376977,5,0.0
PHY356199,5,0.0
PHY391594,5,0.0
PHY398654,5,0.0
PHY321948,5,0.0
PHY334024,5,0.0
PHY323279,5,0.0
PHY349161,5,0.0
PHY374540,5,0.0
PHY401207,5,0.0
PHY396455,5,0.0
PHY378586,5,0.0
PHY351989,5,0.0
PHY389561,5,0.0
PHY358983,5,0.0
PHY411494,5,0.0
PHY321031,5,0.0
PHY422514,5,0.0
PHY403957,5,0.0
PHY314885,5,0.0
PHY384377,5,0.0
PHY364475,5,0.0
PHY396927,5,0.0
PHY414652,5,0.0
PHY390776,5,0.0
PHY342780,5,0.0
PHY426412,5,0.0
PHY414444,5,0.0
PHY316277,5,0.0
PHY369361,5,0.0
PHY366302,5,0.0
PHY395632,5,0.0
PHY425146,5,0.0
PHY344864,5,0.0
PHY316257,5,0.0
PHY353350,5,0.0
PHY325292,5,0.0
PHY313873,5,0.0
PHY433070,5,0.0
PHY325173,5,0.0
PHY425341,5,0.0
PHY423858,5,0.0
PHY382868,5,0.0
PHY387805,5,0.0
PHY433942,5,0.0
PHY362806,5,0.0
PHY395144,5,0.0
PHY383870,5,0.0
PHY430881,5,0.0
PHY406177,5,0.0
PHY330058,5,0.0
PHY316932,5,0.0
PHY349977,5,0.0
PHY392034,5,0.0
PHY366022,5,0.0
PHY390273,5,0.0
PHY366552,5,0.0
PHY354929,5,0.0
PHY373293,5,0.0
PHY361689,5,0.0
PHY427465,5,0.0
PHY404096,5,0.0
PHY373323,5,0.0
PHY395926,5,0.0
PHY332232,5,0.0
PHY406879,5,0.0
PHY396701,5,0.0
PHY316699,5,0.0
PHY389692,5,0.0
PHY375103,5,0.0
PHY395437,5,0.0
PHY416578,5,0.0
PHY354164,5,0.0
PHY315229,5,0.0
PHY386089,5,0.0
PHY333881,5,0.0
PHY366974,5,0.0
PHY363568,5,0.0
PHY313426,5,0.0
PHY401853,5,0.0
PHY419326,5,0.0
PHY326240,5,0.0
PHY359534,5,0.0
PHY314348,5,0.0
PHY429309,5,0.0
PHY401252,5,0.0
PHY403156,5,0.0
PHY367048,5,0.0
PHY335301,5,0.0
PHY408008,5,0.0
PHY413135,5,0.0
PHY397875,5,0.0
PHY389796,5,0.0
PHY377984,5,0.0
PHY382412,5,0.0
PHY345302,5,0.0
PHY416741,5,0.0
PHY380271,5,0.0
PHY317020,5,0.0
PHY365229,5,0.0
PHY379052,5,0.0
PHY407649,5,0.0
PHY332038,5,0.0
PHY360550,5,0.0
PHY406675,5,0.0
PHY424574,5,0.0
PHY322728,5,0.0
PHY417974,5,0.0
PHY351863,5,0.0
PHY323292,5,0.0
PHY417838,5,0.0
PHY398908,5,0.0
PHY311306,5,0.0
PHY379770,5,0.0
PHY384409,5,0.0
PHY375947,5,0.0
PHY311766,5,0.0
PHY396059,5,0.0
PHY315492,5,0.0
PHY387575,5,0.0
PHY319064,5,0.0
PHY375520,5,0.0
PHY434113,5,0.0
PHY409880,5,0.0
PHY380452,5,0.0
PHY393468,5,0.0
PHY371621,5,0.0
PHY335274,5,0.0
PHY330484,5,0.0
PHY368344,5,0.0
PHY425345,5,0.0
PHY318070,5,0.0
PHY328895,5,0.0
PHY398812,5,0.0
PHY371067,5,0.0
PHY313881,5,0.0
PHY399771,5,0.0
PHY343918,5,0.0
PHY403392,5,0.0
PHY368199,5,0.0
PHY341336,5,0.0
PHY365399,5,0.0
PHY387692,5,0.0
PHY319848,5,0.0
PHY415233,5,0.0
PHY374603,5,0.0
PHY416747,5,0.0
PHY417761,5,0.0
PHY358668,5,0.0
PHY396174,5,0.0
PHY372706,5,0.0
PHY340055,5,0.0
PHY371456,5,0.0
PHY371219,5,0.0
PHY389729,5,0.0
PHY366848,5,0.0
PHY390633,5,0.0
PHY370148,5,0.0
PHY343241,5,0.0
PHY332947,5,0.0
PHY428782,5,0.0
PHY409670,5,0.0
PHY324389,5,0.0
PHY317970,5,0.0
PHY386752,5,0.0
PHY367401,5,0.0
PHY318089,5,0.0
PHY342826,5,0.0
PHY420635,5,0.0
PHY392704,5,0.0
PHY391061,5,0.0
PHY346188,5,0.0
PHY414650,5,0.0
PHY378907,5,0.0
PHY430484,5,0.0
PHY406236,5,0.0
PHY434107,5,0.0
PHY374371,5,0.0
PHY400065,5,0.0
PHY372873,5,0.0
PHY403808,5,0.0
PHY356445,5,0.0
PHY361806,5,0.0
PHY385261,5,0.0
PHY343519,5,0.0
PHY401917,5,0.0
PHY338883,5,0.0
PHY337682,5,0.0
PHY420792,5,0.0
PHY325887,5,0.0
PHY366136,5,0.0
PHY338391,5,0.0
PHY387056,5,0.0
PHY423572,5,0.0
